DATE,TIME,PICK UP ADDRESS
7/3/2014,5:28:00 PM," 1985 Creston Ave Morris Heights, BX"
7/3/2014,5:29:00 PM, 31 Park Ter W NYC
7/3/2014,5:29:00 PM, 620 W 172 St NYC
7/3/2014,5:30:00 PM, 2332 tibeout ave Bronx
7/3/2014,5:30:00 PM, 105 Haven Ave NYC
7/3/2014,5:30:00 PM, 1738 Lexington Ave NYC
7/3/2014,5:30:00 PM, 1065 University Ave Bronx
7/3/2014,5:31:00 PM, 170 Vermilyea Ave NYC
7/3/2014,5:31:00 PM," 3260 Henry Hudson Pkwy E Kingsbridge, BX"
7/3/2014,5:32:00 PM, 45 Arden St NYC
7/3/2014,5:32:00 PM,base  4980 Broadway NYC
7/3/2014,5:32:00 PM,base  4980 Broadway NYC
7/3/2014,5:32:00 PM, 620 W 172 St NYC
7/3/2014,5:32:00 PM, 201 West Kingsbridge Rd Bronx
7/3/2014,5:33:00 PM, 133 Seaman Ave NYC
7/3/2014,5:33:00 PM, 600 W 183 St NYC
7/3/2014,5:33:00 PM," 111 E 210th St Williamsbridge, BX"
7/3/2014,5:33:00 PM, 4120 Broadway NYC
7/3/2014,5:33:00 PM,front 150 W 225 St NYC
7/3/2014,5:33:00 PM, 340 Haven Ave NYC
7/3/2014,5:34:00 PM, 1854 Amsterdam Ave NYC
7/3/2014,5:34:00 PM, 1525 Walton Ave Bronx
7/3/2014,5:35:00 PM," 234 Naples Ter Kingsbridge, BX"
7/3/2014,5:36:00 PM, 801 W 181 St NYC
7/3/2014,5:37:00 PM, 623 W 207 St NYC
7/3/2014,5:37:00 PM," 2175 Cedar Ave Jerome, BX"
7/3/2014,5:37:00 PM," 3610 Irwin Ave Kingsbridge, BX"
7/3/2014,5:38:00 PM, 50 Park Ter W NYC
7/3/2014,5:38:00 PM," 3983 Saxon Ave Kingsbridge, BX"
7/3/2014,5:41:00 PM," 2835 Webb Ave Jerome, BX"
7/3/2014,5:43:00 PM, 170 Vermilyea Ave NYC
7/3/2014,5:45:00 PM," 1337 Merriam Ave High Bridge, BX"
7/3/2014,5:45:00 PM, 630 Isham St NYC
7/3/2014,5:45:00 PM, 160 Cabrini Blvd NYC
7/3/2014,5:46:00 PM, 801 W 181 St NYC
7/3/2014,5:47:00 PM, 610 W 150 St New York
7/3/2014,5:47:00 PM, 125 Post Ave NYC
7/3/2014,5:49:00 PM, 70 Post Ave NYC
7/3/2014,5:49:00 PM, 4469 Broadway NYC
7/3/2014,5:50:00 PM, 608 W 204 St NYC
7/3/2014,5:51:00 PM, 22 Post Ave NYC
7/3/2014,5:52:00 PM, 55 Cooper St NYC
7/3/2014,5:52:00 PM, 161 Fort Washington Ave NYC
7/3/2014,5:52:00 PM, 25 Cumming St NYC
7/3/2014,5:54:00 PM, 674 Academy St NYC
7/3/2014,5:54:00 PM,"stop nd shop nw W 234th St Kingsbridge, BX"
7/3/2014,5:55:00 PM, 537 W 207 St NYC
7/3/2014,5:55:00 PM, 225 W 146 St NYC
7/3/2014,5:55:00 PM,"la farmacia 1250 Waters Pl Morris Park, BX"
7/3/2014,5:55:00 PM," 1275 Lafayette Ave Hunts Point, BX"
7/3/2014,5:56:00 PM, 65 Seaman Ave NYC
7/3/2014,5:56:00 PM," 2277 Andrews Ave N Jerome, BX"
7/3/2014,5:56:00 PM, 678 Academy St NYC
7/3/2014,5:58:00 PM," 1257 Randall Ave Hunts Point, BX"
7/3/2014,6:00:00 PM," 1336 Louis Nine Blvd Foxhurst, BX"
7/3/2014,6:00:00 PM, 541 W 204 St NYC
7/3/2014,6:00:00 PM, 1279 Morris Ave Bronx
7/3/2014,6:01:00 PM,sprint  W 225 St NYC
7/3/2014,6:01:00 PM, 330 Audubon Ave NYC
7/3/2014,6:01:00 PM, 509 W 189 St NYC
7/3/2014,6:01:00 PM, 530 Isham St NYC
7/3/2014,6:03:00 PM,chuckee cheese  St Nicholas Ave NYC
7/3/2014,6:04:00 PM,pathmark supermarket 410 W 207 St NYC
7/3/2014,6:05:00 PM, 678 Academy St NYC
7/3/2014,6:05:00 PM, 5480 Broadway NYC
7/3/2014,6:05:00 PM, 139 Payson Ave NYC
7/3/2014,6:05:00 PM," 1184 River Ave High Bridge, BX"
7/3/2014,6:05:00 PM, 25 Cumming St NYC
7/3/2014,6:05:00 PM," 2277 Andrews Ave N Jerome, BX"
7/3/2014,6:06:00 PM, 41 Bennett Ave NYC
7/3/2014,6:08:00 PM, 4980 Broadway NYC
7/3/2014,6:10:00 PM, 804 W 187 St NYC
7/3/2014,6:12:00 PM, 119 Vermilyea Ave NYC
7/3/2014,6:12:00 PM, 119 Vermilyea Ave NYC
7/3/2014,6:13:00 PM, 130 Wadsworth Ave NYC
7/3/2014,6:13:00 PM, 285 Fort Washington Ave NYC
7/3/2014,6:13:00 PM, 49 Wadsworth Ave NYC
7/3/2014,6:14:00 PM, 1997 davidson ave Bronx
7/3/2014,6:15:00 PM, 272 Sherman Ave NYC
7/3/2014,6:16:00 PM, 825 Columbus Ave NYC
7/3/2014,6:17:00 PM, 101 W 90 St NYC
7/3/2014,6:23:00 PM, 517 W 180 St NYC
7/3/2014,6:23:00 PM,yogur place 4973 Broadway NYC
7/3/2014,6:24:00 PM, 608 W 204 St NYC
7/3/2014,6:24:00 PM," 1749 Grand Concourse Tremont, BX"
7/3/2014,6:27:00 PM, 180 Cabrini Blvd NYC
7/3/2014,6:27:00 PM, 130 W 228 St NYC
7/3/2014,6:27:00 PM,que hable ingles 66   Overlook Ter NYC
7/3/2014,6:27:00 PM,duane read  Lexington Ave NYC
7/3/2014,6:28:00 PM, 2404 Amsterdam Ave NYC
7/3/2014,6:28:00 PM, 60 Seaman Ave NYC
7/3/2014,6:29:00 PM,base  4980 Broadway NYC
7/3/2014,6:29:00 PM,ice cream truck nw Isham St NYC
7/3/2014,6:29:00 PM,finefare  Broadway NYC
7/3/2014,6:30:00 PM, 500 W 190 St NYC
7/3/2014,6:30:00 PM, 130 W 228 St NYC
7/3/2014,6:30:00 PM, 436 W 204 St NYC
7/3/2014,6:30:00 PM," 3475 Greystone Ave Kingsbridge, BX"
7/3/2014,6:31:00 PM,pizza shop 525 W 207 St NYC
7/3/2014,6:31:00 PM, 340 Haven Ave NYC
7/3/2014,6:32:00 PM, 252 Sherman Ave NYC
7/3/2014,6:33:00 PM,parque masculino ne Seaman Ave NYC
7/3/2014,6:33:00 PM, 517 W 180 St NYC
7/3/2014,6:33:00 PM,que hable ingles 66 Overlook Ter NYC
7/3/2014,6:34:00 PM, 2144 Madison Ave NYC
7/3/2014,6:35:00 PM, 501 W 189 St NYC
7/3/2014,6:35:00 PM," 5414 Arlington Ave Riverdale, BX"
7/3/2014,6:36:00 PM,base  4980 Broadway NYC
7/3/2014,6:37:00 PM, 5030 Broadway NYC
7/3/2014,6:38:00 PM," 3236 Irwin Ave Kingsbridge, BX"
7/3/2014,6:38:00 PM, 60 Thayer St NYC
7/3/2014,6:40:00 PM, 254 Seaman Ave NYC
7/3/2014,6:41:00 PM, 820 2 Ave NYC
7/3/2014,6:41:00 PM, 520 W 207 St NYC
7/3/2014,6:42:00 PM," 681 Courtlandt Ave Cortlandt, BX"
7/3/2014,6:43:00 PM, 2144 Madison Ave NYC
7/3/2014,6:43:00 PM,base  4980 Broadway NYC
7/3/2014,6:43:00 PM,"el parqueo 2900   Exterior St Kingsbridge, BX"
7/3/2014,6:44:00 PM, 125 Seaman Ave NYC
7/3/2014,6:45:00 PM, 108 W 227 St NYC
7/3/2014,6:45:00 PM, 674 Academy St NYC
7/3/2014,6:45:00 PM,metro north ne Park Ave NYC
7/3/2014,6:45:00 PM, 514 W 211 St NYC
7/3/2014,6:46:00 PM, 86 Fort Washington Ave NYC
7/3/2014,6:46:00 PM," 170 W 233rd St Kingsbridge, BX"
7/3/2014,6:47:00 PM," 1139 Nelson Ave High Bridge, BX"
7/3/2014,6:47:00 PM, 644 West 204 St NYC
7/3/2014,6:47:00 PM, 4865 Broadway NYC
7/3/2014,6:48:00 PM," 173 Father Zeiser Pl Jerome, BX"
7/3/2014,6:48:00 PM, 173 Sherman Ave NYC
7/3/2014,6:49:00 PM, 605 W 182 St NYC
7/3/2014,6:50:00 PM, 100 W Kingsbridge Rd Bronx
7/3/2014,6:50:00 PM, 3333   Broadway NYC
7/3/2014,6:51:00 PM, 3910 Broadway NYC
7/3/2014,6:51:00 PM, 199 Dyckman St NYC
7/3/2014,6:51:00 PM," 3800 Waldo Ave Kingsbridge, BX"
7/3/2014,6:52:00 PM, 99 Hillside Ave NYC
7/3/2014,6:52:00 PM, 599 West 204 St NYC
7/3/2014,6:54:00 PM,base  4980 Broadway NYC
7/3/2014,6:54:00 PM, 657 W 161 St NYC
7/3/2014,6:55:00 PM," 3410 Kingsbridge Ave Kingsbridge, BX"
7/3/2014,6:55:00 PM," 3628 Irwin Ave Kingsbridge, BX"
7/3/2014,6:56:00 PM,day care 570 Isham St NYC
7/3/2014,6:56:00 PM, 571 W 215 St NYC
7/3/2014,6:56:00 PM, 25 Hillside Ave NYC
7/3/2014,6:57:00 PM, 76 Vermilyea Ave NYC
7/3/2014,6:57:00 PM, 610 Riverside Dr NYC
7/3/2014,6:57:00 PM, 1 Bogardus Pl NYC
7/3/2014,6:58:00 PM, 2374 Amsterdam Ave NYC
7/3/2014,6:59:00 PM, 824 St Nicholas Ave NYC
7/3/2014,6:59:00 PM,DINOSARIO 700 West 125 St NYC
7/3/2014,7:00:00 PM,por el frente 150 W 225 St NYC
7/3/2014,7:01:00 PM," 705 Gerard Ave Cortlandt, BX"
7/3/2014,7:02:00 PM," 3220 Fairfield Ave Kingsbridge, BX"
7/3/2014,7:04:00 PM, 824 W 176 St NYC
7/3/2014,7:06:00 PM," 837 Washington Ave Cortlandt, BX"
7/3/2014,7:06:00 PM, 54 Sherman Ave NYC
7/3/2014,7:06:00 PM,base  4980 Broadway NYC
7/3/2014,7:06:00 PM,carro negro 603 Academy St NYC
7/3/2014,7:07:00 PM, 220 W 133 St NYC
7/3/2014,7:07:00 PM, 2734 Sedgwick Ave Bronx
7/3/2014,7:08:00 PM, 597 Academy St NYC
7/3/2014,7:08:00 PM, 90 Amsterdam Ave NYC
7/3/2014,7:08:00 PM, 130 Post Ave NYC
7/3/2014,7:09:00 PM, 210 Dyckman St NYC
7/3/2014,7:09:00 PM,"chase bank ne  Riverdale Ave Kingsbridge, BX"
7/3/2014,7:10:00 PM, 773 9 Ave NYC
7/3/2014,7:10:00 PM,grandpas pizza 4975 Broadway NYC
7/3/2014,7:12:00 PM, 150 Vermilyea Ave NYC
7/3/2014,7:12:00 PM," 5900 Arlington Ave Riverdale, BX"
7/3/2014,7:12:00 PM, 130 Post Ave NYC
7/3/2014,7:13:00 PM, 506 Lenox Ave New York
7/3/2014,7:13:00 PM, 646 Saint Nicholas Ave NYC
7/3/2014,7:13:00 PM, 545 Academy St NYC
7/3/2014,7:14:00 PM," 1129 Tinton Ave Morrisania, BX"
7/3/2014,7:14:00 PM, 210 Dyckman St NYC
7/3/2014,7:16:00 PM,dinosaur bbq 700 W 125 St NYC
7/3/2014,7:17:00 PM,base  4980 Broadway NYC
7/3/2014,7:17:00 PM," 3034 Kingsbridge Ave Kingsbridge, BX"
7/3/2014,7:17:00 PM,salida cumming st 4791 Broadway NYC
7/3/2014,7:17:00 PM, 75 W 125 St NYC
7/3/2014,7:18:00 PM, 2091 Amsterdam Ave NYC
7/3/2014,7:20:00 PM,esquina  E 107 St NYC
7/3/2014,7:20:00 PM," 35 Marcy Pl High Bridge, BX"
7/3/2014,7:20:00 PM, 87 Post Ave NYC
7/3/2014,7:20:00 PM, 402 E Fordham Rd Bronx
7/3/2014,7:20:00 PM,pathmark nw W 207 St NYC
7/3/2014,7:21:00 PM, 177 Fort Washington Ave NYC
7/3/2014,7:21:00 PM, 108 W 124 St NYC
7/3/2014,7:21:00 PM, 541 Isham St NYC
7/3/2014,7:21:00 PM, 4410 Broadway NYC
7/3/2014,7:22:00 PM,ride aid  Broadway NYC
7/3/2014,7:22:00 PM, 117 Post Ave NYC
7/3/2014,7:22:00 PM, 94 Hamilton Pl NYC
7/3/2014,7:22:00 PM, 1990 Lexington Ave NYC
7/3/2014,7:23:00 PM,on 10 ave 5030 Broadway NYC
7/3/2014,7:23:00 PM, 577 Isham St NYC
7/3/2014,7:23:00 PM, 4953 Broadway NYC
7/3/2014,7:24:00 PM,time warner  W 219 St NYC
7/3/2014,7:24:00 PM, 60 W 142 St NYC
7/3/2014,7:25:00 PM,cvs pharmacy ne Dyckman St NYC
7/3/2014,7:25:00 PM, 686 W 204 St NYC
7/3/2014,7:25:00 PM, 99 Hillside Ave NYC
7/3/2014,7:25:00 PM, 94 Hamilton Pl NYC
7/3/2014,7:26:00 PM, 69 Bennett Ave NYC
7/3/2014,7:26:00 PM," 216 W 238th St Kingsbridge, BX"
7/3/2014,7:27:00 PM, 140 Vermilyea Ave NYC
7/3/2014,7:27:00 PM,dallas bbq ne Broadway NYC
7/3/2014,7:27:00 PM, 7 Henshaw St NYC
7/3/2014,7:29:00 PM," 3758 Riverdale Ave Kingsbridge, BX"
7/3/2014,7:29:00 PM, 2707 Sedgwick Ave Bronx
7/3/2014,7:29:00 PM,chase bank 570 W 207 St NYC
7/3/2014,7:31:00 PM, 820 Riverside Dr NYC
7/3/2014,7:31:00 PM," 2335 Valentine Ave Fordham, BX"
7/3/2014,7:32:00 PM, 240 Nagle Ave NYC
7/3/2014,7:32:00 PM, 546 Isham St NYC
7/3/2014,7:33:00 PM,yummy thai 4957 Broadway NYC
7/3/2014,7:34:00 PM, 260 Audubon Ave NYC
7/3/2014,7:34:00 PM,josephina spa 17 Nagle Ave NYC
7/3/2014,7:34:00 PM, 73 Seaman Ave NYC
7/3/2014,7:35:00 PM,josephina spa 17 Nagle Ave NYC
7/3/2014,7:35:00 PM," 1460 Macombs Rd High Bridge, BX"
7/3/2014,7:35:00 PM,stop & shop supermarket 5716 Broadway Bronx
7/3/2014,7:35:00 PM," 2627 Webster Ave Fordham, BX"
7/3/2014,7:36:00 PM, 520 W 190 St NYC
7/3/2014,7:36:00 PM, 153 Seaman Ave NYC
7/3/2014,7:36:00 PM, 44 Bennett Ave NYC
7/3/2014,7:37:00 PM,base  4980 Broadway NYC
7/3/2014,7:37:00 PM, 611 Academy St NYC
7/3/2014,7:38:00 PM," 1-11 Marble Hill Ave Kingsbridge, BX"
7/3/2014,7:38:00 PM, 10 Cooper St NYC
7/3/2014,7:39:00 PM, 38 Fort Washington Ave NYC
7/3/2014,7:39:00 PM," 1717 Walton Ave Morris Heights, BX"
7/3/2014,7:40:00 PM, 2130 Madison Ave NYC
7/3/2014,7:42:00 PM, 79 Sherman Ave NYC
7/3/2014,7:43:00 PM," 955 Waring Ave Williamsbridge, BX"
7/3/2014,7:44:00 PM, 235 Seaman Ave NYC
7/3/2014,7:44:00 PM, 111 Wadsworth Ave NYC
7/3/2014,7:44:00 PM, 57 Wadsworth Ter NYC
7/3/2014,7:45:00 PM,front 40 W 225 St NYC
7/3/2014,7:45:00 PM, 1621 St Nicholas Ave NYC
7/3/2014,7:45:00 PM, 220 W 87 St NYC
7/3/2014,7:45:00 PM, 5141 Broadway NYC
7/3/2014,7:45:00 PM,cashier 4984 Broadway NYC
7/3/2014,7:45:00 PM," 2855 Claflin Ave Jerome, BX"
7/3/2014,7:45:00 PM,base  4980 Broadway NYC
7/3/2014,7:45:00 PM, 685 Academy St NYC
7/3/2014,7:48:00 PM, 159 Payson Ave NYC
7/3/2014,7:49:00 PM, 715 W 175 St NYC
7/3/2014,7:50:00 PM,base  4980 Broadway NYC
7/3/2014,7:52:00 PM, 68 W 107 St NYC
7/3/2014,7:52:00 PM, 61 W 106 St NYC
7/3/2014,7:52:00 PM, 350 Fort Washington Ave NYC
7/3/2014,7:53:00 PM, 177 Fort Washington Ave NYC
7/3/2014,7:54:00 PM, 239 Dyckman St NYC
7/3/2014,7:54:00 PM, 157 Vermilyea Ave NYC
7/3/2014,7:54:00 PM," 3300 Bailey Ave Kingsbridge, BX"
7/3/2014,7:54:00 PM, 505 W 211 St NYC
7/3/2014,7:54:00 PM, 101 Post Ave NYC
7/3/2014,7:54:00 PM," 18 Mount Eden Ave High Bridge, BX"
7/3/2014,7:55:00 PM," 2722 Valentine Ave Fordham, BX"
7/3/2014,7:55:00 PM, 2363 7 Ave NYC
7/3/2014,7:56:00 PM, 740 W 187 St NYC
7/3/2014,7:57:00 PM, 285 Fort Washington Ave NYC
7/3/2014,7:58:00 PM," 1478 Walton Ave High Bridge, BX"
7/3/2014,7:58:00 PM, 117 Post Ave NYC
7/3/2014,7:58:00 PM, 2440 Amsterdam Ave NYC
7/3/2014,7:59:00 PM, 29 Cooper St NYC
7/3/2014,7:59:00 PM, 647 W 207 St NYC
7/3/2014,8:00:00 PM, 178 Bennett Ave NYC
7/3/2014,8:00:00 PM, 222 E 82 St NYC
7/3/2014,8:01:00 PM, 70 Park Ter E NYC
7/3/2014,8:01:00 PM, 656 W 162 St NYC
7/3/2014,8:03:00 PM," 2830 Briggs Ave Fordham, BX"
7/3/2014,8:03:00 PM, 131 Fort George Ave NYC
7/3/2014,8:04:00 PM, 117 Post Ave NYC
7/3/2014,8:04:00 PM, 101 Post Ave NYC
7/3/2014,8:04:00 PM, 600 W 218 St NYC
7/3/2014,8:04:00 PM," 2335 Valentine Ave Fordham, BX"
7/3/2014,8:05:00 PM, 562 W 164 St NYC
7/3/2014,8:06:00 PM, 4568 Manhattan College Pkwy Bronx
7/3/2014,8:06:00 PM,espana  W 207 St NYC
7/3/2014,8:06:00 PM, 119 Ellwood St NYC
7/3/2014,8:07:00 PM," 3449 Irwin Ave Kingsbridge, BX"
7/3/2014,8:07:00 PM, 165 Seaman Ave NYC
7/3/2014,8:10:00 PM," 3709 Riverdale Ave Kingsbridge, BX"
7/3/2014,8:10:00 PM, 24 St Nicholas Pl NYC
7/3/2014,8:10:00 PM, 117 Post Ave NYC
7/3/2014,8:10:00 PM,c town ne Broadway NYC
7/3/2014,8:10:00 PM," 72 E 167th St High Bridge, BX"
7/3/2014,8:11:00 PM, 72 Ellwood St NYC
7/3/2014,8:11:00 PM, 402 E Fordham Rd Bronx
7/3/2014,8:11:00 PM, 515 Audubon Ave NYC
7/3/2014,8:11:00 PM, 511 W 177 St NYC
7/3/2014,8:12:00 PM," 210 W 230th St Kingsbridge, BX"
7/3/2014,8:13:00 PM, 585 W 214 St NYC
7/3/2014,8:13:00 PM, 5057 Broadway NYC
7/3/2014,8:14:00 PM, 18 Jacobus Pl NYC
7/3/2014,8:15:00 PM, 3-7g fordham hills apts NYC
7/3/2014,8:16:00 PM, 429 E 80 St NYC
7/3/2014,8:17:00 PM," 2742 Johnson Ave Kingsbridge, BX"
7/3/2014,8:18:00 PM, 300 E 149th St Bronx
7/3/2014,8:18:00 PM,bus terminal masculino  Broadway NYC
7/3/2014,8:18:00 PM, 651 W 188 St NYC
7/3/2014,8:18:00 PM, 2238A Amsterdam Ave NYC
7/3/2014,8:19:00 PM,base  4980 Broadway NYC
7/3/2014,8:19:00 PM," 2449 Grand Ave Jerome, BX"
7/3/2014,8:19:00 PM, 4473 Broadway NYC
7/3/2014,8:19:00 PM, 179 Sherman Ave NYC
7/3/2014,8:20:00 PM, 101 Sherman Ave NYC
7/3/2014,8:20:00 PM, 138 Haven Ave NYC
7/3/2014,8:21:00 PM,base  4980 Broadway NYC
7/3/2014,8:21:00 PM," 184 W 231st St Kingsbridge, BX"
7/3/2014,8:22:00 PM, 514 W 211 St NYC
7/3/2014,8:23:00 PM," 942 E 223rd St Wakefield, BX"
7/3/2014,8:23:00 PM," 120 Marcy Pl High Bridge, BX"
7/3/2014,8:24:00 PM, 624 W 176 St NYC
7/3/2014,8:24:00 PM,target frente 40 W 225 St NYC
7/3/2014,8:25:00 PM, 626 W 136 St NYC
7/3/2014,8:25:00 PM, 230 Seaman Ave NYC
7/3/2014,8:26:00 PM,post office nw Vermilyea Ave NYC
7/3/2014,8:26:00 PM, 563 W 173 St NYC
7/3/2014,8:26:00 PM," 2271 Washington Ave Tremont, BX"
7/3/2014,8:27:00 PM, 5193 Broadway NYC
7/3/2014,8:27:00 PM, 740 Riverside Dr NYC
7/3/2014,8:29:00 PM, 2102 Amsterdam Ave NYC
7/3/2014,8:30:00 PM,bar 4308 Broadway NYC
7/3/2014,8:31:00 PM, 565 W 190 St NYC
7/3/2014,8:31:00 PM,"salida 229th st 2840 Bailey Ave Kingsbridge, BX"
7/3/2014,8:31:00 PM, 11 Henshaw St NYC
7/3/2014,8:32:00 PM,base  4980 Broadway NYC
7/3/2014,8:33:00 PM, 86 Nagle Ave NYC
7/3/2014,8:33:00 PM, 3545 Broadway NYC
7/3/2014,8:33:00 PM," 3300 Bailey Ave Kingsbridge, BX"
7/3/2014,8:33:00 PM, 130 West 228th St Bronx
7/3/2014,8:35:00 PM, 146 Sherman Ave NYC
7/3/2014,8:35:00 PM, 34 Post Ave NYC
7/3/2014,8:36:00 PM, 130 Lenox Ave NYC
7/3/2014,8:36:00 PM, 230 Seaman Ave NYC
7/3/2014,8:36:00 PM," 189 W 231st St Kingsbridge, BX"
7/3/2014,8:37:00 PM," 2265 Davidson Ave Morris Heights, BX"
7/3/2014,8:39:00 PM, 680 Fort Washington Ave NYC
7/3/2014,8:39:00 PM, 3736 10 Ave NYC
7/3/2014,8:39:00 PM, 179 Sherman Ave NYC
7/3/2014,8:40:00 PM," 1710 Popham Ave Morris Heights, BX"
7/3/2014,8:40:00 PM, 603 Isham St NYC
7/3/2014,8:40:00 PM," 65 W 181st St Morris Heights, BX"
7/3/2014,8:40:00 PM, 65 W 96 St NYC
7/3/2014,8:41:00 PM," 324 E 194th St Fordham, BX"
7/3/2014,8:41:00 PM, 76 West 225th St Bronx
7/3/2014,8:42:00 PM,parqueo ne 10 Ave NYC
7/3/2014,8:42:00 PM, 674 Academy St NYC
7/3/2014,8:42:00 PM, 526 W 211 St NYC
7/3/2014,8:43:00 PM, 529 W 186 St NYC
7/3/2014,8:44:00 PM," 731 Gerard Ave Cortlandt, BX"
7/3/2014,8:45:00 PM, 146 Sherman Ave NYC
7/3/2014,8:46:00 PM, 639 W 207 St NYC
7/3/2014,8:46:00 PM, 107 Ellwood St NYC
7/3/2014,8:46:00 PM, 500 W 160 St NYC
7/3/2014,8:47:00 PM, 511 W 138 St NYC
7/3/2014,8:47:00 PM, 159 W 228 St NYC
7/3/2014,8:47:00 PM,base  4980 Broadway NYC
7/3/2014,8:48:00 PM, 1861 Lexington Ave NYC
7/3/2014,8:48:00 PM," 2356 Ryer Ave Fordham, BX"
7/3/2014,8:48:00 PM, 539 W 163 St NYC
7/3/2014,8:48:00 PM, 37 W 57 St NYC
7/3/2014,8:48:00 PM, 580 W 215 St NYC
7/3/2014,8:49:00 PM, 556 W 140 St NYC
7/3/2014,8:49:00 PM," 1094 Rev James A Polite Ave Foxhurst, BX"
7/3/2014,8:49:00 PM,base  4980 Broadway NYC
7/3/2014,8:49:00 PM, 652 W 189 St NYC
7/3/2014,8:50:00 PM, 119 Ellwood St NYC
7/3/2014,8:52:00 PM,COBO restaurant 701 W 135 St NYC
7/3/2014,8:52:00 PM, 121 Vermilyea Ave NYC
7/3/2014,8:52:00 PM, 508 W 166 St NYC
7/3/2014,8:52:00 PM, 610 Riverside Dr NYC
7/3/2014,8:53:00 PM, 507 W 172 St NYC
7/3/2014,8:53:00 PM," 3880 Orloff Ave Kingsbridge, BX"
7/3/2014,8:53:00 PM, 500 W 160 St NYC
7/3/2014,8:53:00 PM," 2766 University Ave Jerome, BX"
7/3/2014,8:54:00 PM, 4147 Broadway NYC
7/3/2014,8:57:00 PM, 614 W 157 St NYC
7/3/2014,9:00:00 PM,garden cafe 4957 Broadway NYC
7/3/2014,9:00:00 PM, 153 Vermilyea Ave NYC
7/3/2014,9:00:00 PM, 33 Vermilyea Ave NYC
7/3/2014,9:00:00 PM, 583 W 215 St NYC
7/3/2014,9:00:00 PM," 345 Adams St Brooklyn Heights, BK"
7/3/2014,9:00:00 PM," 345 Adams St Brooklyn Heights, BK"
7/3/2014,9:00:00 PM," 345 Adams St Brooklyn Heights, BK"
7/3/2014,9:00:00 PM," 345 Adams St Brooklyn Heights, BK"
7/3/2014,9:01:00 PM," 2536 Radcliff Ave Baychester, BX"
7/3/2014,9:01:00 PM, 195 Bennett Ave NYC
7/3/2014,9:01:00 PM, 424 W 110 St NYC
7/3/2014,9:02:00 PM, 201 W Kingsbridge Rd Bronx
7/3/2014,9:04:00 PM," 3449 Irwin Ave Kingsbridge, BX"
7/3/2014,9:04:00 PM,cafe broadway restaurant  Broadway NYC
7/3/2014,9:05:00 PM, 3815 Putnam Ave W Bronx
7/3/2014,9:06:00 PM, 1945 Amsterdam Ave NYC
7/3/2014,9:06:00 PM, 5480 Broadway NYC
7/3/2014,9:07:00 PM,base  4980 Broadway NYC
7/3/2014,9:08:00 PM,base  4980 Broadway NYC
7/3/2014,9:08:00 PM, 55 Park Ter E NYC
7/3/2014,9:08:00 PM," 2600 Netherland Ave Kingsbridge, BX"
7/3/2014,9:08:00 PM, 4761 Broadway NYC
7/3/2014,9:08:00 PM," 1818 Andrews Ave S Morris Heights, BX"
7/3/2014,9:08:00 PM,ria envia 4149 Broadway NYC
7/3/2014,9:10:00 PM," 2600 Netherland Ave Kingsbridge, BX"
7/3/2014,9:11:00 PM, 5210 Broadway NYC
7/3/2014,9:11:00 PM," 1995 Sedgwick Ave Morris Heights, BX"
7/3/2014,9:11:00 PM, 265 E 66 St NYC
7/3/2014,9:11:00 PM, 75 Fairview Ave NYC
7/3/2014,9:11:00 PM," 111 E 210th St Williamsbridge, BX"
7/3/2014,9:11:00 PM,hotel 2296 Frederick Douglass Blvd NYC
7/3/2014,9:12:00 PM, 371 Edgecombe Ave NYC
7/3/2014,9:13:00 PM, 66 Post Ave NYC
7/3/2014,9:13:00 PM, 536 Isham St NYC
7/3/2014,9:13:00 PM," 2020 Grand Ave Morris Heights, BX"
7/3/2014,9:13:00 PM," 221 W 233rd St Kingsbridge, BX"
7/3/2014,9:13:00 PM," 1530 Plimpton Ave High Bridge, BX"
7/3/2014,9:15:00 PM, 2680 Heath Ave Bronx
7/3/2014,9:18:00 PM,base  4980 Broadway NYC
7/3/2014,9:18:00 PM,COBO restaurant 701 W 135 St NYC
7/3/2014,9:18:00 PM,mAIN FORDHAMHILL APTS ne E Fordham Rd Bronx
7/3/2014,9:18:00 PM,base  4980 Broadway NYC
7/3/2014,9:18:00 PM, 35 Thayer St NYC
7/3/2014,9:18:00 PM, 525 W 138 St NYC
7/3/2014,9:21:00 PM, 55 Cooper St NYC
7/3/2014,9:21:00 PM, 2 Pinehurst Ave NYC
7/3/2014,9:22:00 PM, 1634 Lexington Ave NYC
7/3/2014,9:22:00 PM,stop & shop supermarket 5716 Broadway Bronx
7/3/2014,9:23:00 PM, 261 Seaman Ave NYC
7/3/2014,9:23:00 PM, 436 Audubon Ave NYC
7/3/2014,9:24:00 PM," 1150 Bronx River Ave Soundview, BX"
7/3/2014,9:25:00 PM," 1420 Bronx River Ave Soundview, BX"
7/3/2014,9:25:00 PM, 4055 10 Ave NYC
7/3/2014,9:26:00 PM, 321 E 62 St NYC
7/3/2014,9:27:00 PM, 64 Sherman Ave NYC
7/3/2014,9:27:00 PM, 21 W 112 St NYC
7/3/2014,9:28:00 PM, 609 W 207 St NYC
7/3/2014,9:28:00 PM, 45 Thayer St NYC
7/3/2014,9:29:00 PM, 400 W 129 St NYC
7/3/2014,9:29:00 PM," 837 Washington Ave Cortlandt, BX"
7/3/2014,9:29:00 PM, 2 Adrian Ave NYC
7/3/2014,9:29:00 PM,base  4980 Broadway NYC
