Date,Time,PU_Adress,Base_No
8/4/2014,16:00,600 Columbus Ave NYC,B00256
8/4/2014,16:00,120 W 21 St Nyc,B00256
8/4/2014,16:00,"165 Montrose Ave Williamsburg, BK",B01743
8/4/2014,16:00,252 7 AVE NYC,B00256
8/4/2014,16:00,53 W 72 St NYC,B00256
8/4/2014,16:00,56 E 87 St Nyc,B00256
8/4/2014,16:00,"84 wilkes ln Sagaponack, LI",B00256
8/4/2014,16:00,346  Riverdale Dr Fort Lee,B00256
8/4/2014,16:00,276 5 Ave NYC,B00256
8/4/2014,16:00,575 Broadway NYC,B00256
8/4/2014,16:00,550 W 120 St NYC,B00256
8/4/2014,16:00,180 West End Avenue New York,B00256
8/4/2014,16:00,155 E 56 St NYC,B00256
8/4/2014,16:00,100 Gold St Nyc,B00256
8/4/2014,16:00,150 E 42 St NYC,B00256
8/4/2014,16:00,18 W 69 St NYC,B00256
8/4/2014,16:00,150 W 28 St NYC,B00256
8/4/2014,16:00,636 Broadway Nyc,B00256
8/4/2014,16:00,"36-31 10th Street  Long Island City, QU",B01743
8/4/2014,16:00,622 West 168th Street New York,B00256
8/4/2014,16:00,1040 Park Ave Nyc,B00256
8/4/2014,16:00,224 8th Avenue New York,B00256
8/4/2014,16:00,505 8 Ave Nyc,B00256
8/4/2014,16:00,"654 Park Pl Bedford Stuyvesant, ",B00256
8/4/2014,16:00,"19 MEADOW WOOD DRIVE Greenwich, CT",B00256
8/4/2014,16:00,10 W 24 St Nyc,B00256
8/4/2014,16:00,151 W 54 St Nyc,B00256
8/4/2014,16:02,EWR,B00256
8/4/2014,16:03,EWR,B00256
8/4/2014,16:05,LGA,B00256
8/4/2014,16:07,LGA,B00256
8/4/2014,16:09,EWR,B00256
8/4/2014,16:10,420 Lexington Ave Nyc,B00256
8/4/2014,16:10,LGA,B00256
8/4/2014,16:11,JFK,B00256
8/4/2014,16:12,JFK,B00256
8/4/2014,16:12,EWR,B00256
8/4/2014,16:13,LGA,B00256
8/4/2014,16:14,JFK,B00256
8/4/2014,16:15,"375 Seguine Ave Princes Bay, SI",B00256
8/4/2014,16:15,40 W 116 ST NYC,B00256
8/4/2014,16:15,LGA,B00256
8/4/2014,16:15,606 W 116 St NYC,B00256
8/4/2014,16:15,600 Lexington Ave Nyc,B00256
8/4/2014,16:15,51 E 25 St Nyc,B00256
8/4/2014,16:15,2296 Frederick Douglass b Nyc,B00256
8/4/2014,16:15,133 E 64 St NYC,B00256
8/4/2014,16:15,246 West End Ave NYC,B00256
8/4/2014,16:15,512 Hillside Terrace South Orange,B00256
8/4/2014,16:15,320 W 38 St NYC,B00256
8/4/2014,16:15,444 MADISON AVE NYC,B00256
8/4/2014,16:15,150 E 61 St Nyc,B00256
8/4/2014,16:15,90 Bedford St NYC,B00256
8/4/2014,16:15,95 W 95 St Nyc,B00256
8/4/2014,16:15,309 E 49 ST NYC,B00256
8/4/2014,16:15,10 W 33 ST NYC,B00256
8/4/2014,16:15,1166 Avenue Of The Americ NYC,B00256
8/4/2014,16:15,1270 5 Ave NYC,B00256
8/4/2014,16:15,1317 3 AVE Nyc,B00256
8/4/2014,16:15,LGA,B00256
8/4/2014,16:16,LGA,B00256
8/4/2014,16:17,EWR,B00256
8/4/2014,16:18,LGA,B00256
8/4/2014,16:20,775 Washington St Nyc,B00256
8/4/2014,16:20,  NYC,B00256
8/4/2014,16:21,LGA,B00256
8/4/2014,16:24,LGA,B00256
8/4/2014,16:25,JFK,B00256
8/4/2014,16:25,330 Broome St Nyc,B00256
8/4/2014,16:25,LGA,B00256
8/4/2014,16:27,EWR,B00256
8/4/2014,16:28,JFK,B00256
8/4/2014,16:29,EWR,B00256
8/4/2014,16:30,4 W 43 St Nyc,B00256
8/4/2014,16:30,350 W 50 St NYC,B00256
8/4/2014,16:30,422 E 58 St NYC,B00256
8/4/2014,16:30,200 W 70 St Nyc,B00256
8/4/2014,16:30,205 E 85 St NYC,B00256
8/4/2014,16:30,29 W 34 St Nyc,B00256
8/4/2014,16:30,29 W 34 St Nyc,B00256
8/4/2014,16:30,29 W 34 St Nyc,B00256
8/4/2014,16:30,LGA,B00256
8/4/2014,16:30,125 W 96 ST NYC,B00256
8/4/2014,16:30,331 E 71 St NYC,B00256
8/4/2014,16:30,510 E 84 St NYC,B00256
8/4/2014,16:30,446 Central Park W NYC,B00256
8/4/2014,16:30,1175 York Ave NYC,B00256
8/4/2014,16:30,444 E 82 St NYC,B00256
8/4/2014,16:30,200 E 62 St NYC,B00256
8/4/2014,16:30,410 W 25 St NYC,B00256
8/4/2014,16:30,421 W 54 St NYC,B00256
8/4/2014,16:30,375 Greenwich St Nyc,B01868
8/4/2014,16:30,406 W 31 St NYC,B00256
8/4/2014,16:30,"11  lake drive Riverside, CT",B00256
8/4/2014,16:30,300 Park Avenue New York,B00256
8/4/2014,16:30,"21 E. Union Avenue East Rutherford, NJ",B00256
8/4/2014,16:30,119 E 84 St NYC,B00256
8/4/2014,16:30,229 W 60 St Nyc,B00256
8/4/2014,16:30,27 Grand St NYC,B00256
8/4/2014,16:30,505 W 47 St NYC,B00256
8/4/2014,16:30,22  Mercer St NYC,B00256
8/4/2014,16:30,420  5 Ave NYC,B00256
8/4/2014,16:30,430 E 86 St Nyc,B00256
8/4/2014,16:30,163 W 18 St NYC,B00256
8/4/2014,16:30,2628 BROADWAY NYC,B00256
8/4/2014,16:30,"1 VERIZON WAY Basking Ridge, NJ",B00256
8/4/2014,16:30,633 3 Ave NYC,B00256
8/4/2014,16:30,670 West End Ave NYC,B00256
8/4/2014,16:30,601 W 26 St NYC,B01743
8/4/2014,16:30,"41 river road Sayville, LI",B00256
8/4/2014,16:30,510 E 23 ST NYC,B00256
8/4/2014,16:30,255 W 108 ST NYC,B00256
8/4/2014,16:30,"616 Indian field road Greenwich, CT",B00256
8/4/2014,16:30,330 5 AVE NYC,B00256
8/4/2014,16:30,655 W 34 St NYC,B01868
8/4/2014,16:30,508 York Ave Nyc,B00256
8/4/2014,16:30,51 John F Kennedy Parkw Millburn,B00256
8/4/2014,16:30,"56-45 Main St Flushing, QU",B00256
8/4/2014,16:30,"  Flushing, QU",B00256
8/4/2014,16:30,JFK,B00256
8/4/2014,16:33,EWR,B00256
8/4/2014,16:35,65 W 54 ST NYC,B00256
8/4/2014,16:37,LGA,B00256
8/4/2014,16:39,LGA,B00256
8/4/2014,16:39,LGA,B00256
8/4/2014,16:40,EWR,B00256
8/4/2014,16:40,10 East End Ave Nyc,B00256
8/4/2014,16:40,283 W 115 St Nyc,B00256
8/4/2014,16:40,180 Madison Ave Nyc,B00256
8/4/2014,16:40,15 W 77 St Nyc,B00256
8/4/2014,16:40,120 Broadway Nyc,B00256
8/4/2014,16:42,LGA,B00256
8/4/2014,16:42,LGA,B00256
8/4/2014,16:43,EWR,B00256
8/4/2014,16:45,19 E 88 St Nyc,B00256
8/4/2014,16:45,340 E 74th St New York,B00256
8/4/2014,16:45,  NYC,B00256
8/4/2014,16:45,LGA,B00256
8/4/2014,16:45,"10 Woodfield Lane Old Brookville, LI",B00256
8/4/2014,16:45,1020 PARK AVE NYC,B00256
8/4/2014,16:45,155 E 34th St New York,B00256
8/4/2014,16:45,"180 BROAD STREET Stamford, CT",B00256
8/4/2014,16:45,50 Murray Street New York,B00256
8/4/2014,16:45,301  E 64 ST NYC,B01868
8/4/2014,16:45,770 Broadway Nyc,B00256
8/4/2014,16:45,185 E 85 ST NYC,B00256
8/4/2014,16:45,55 East 52nd Street New York,B00256
8/4/2014,16:45,"  Flushing, QU",B00256
8/4/2014,16:45,355 Park Ave S Nyc,B00256
8/4/2014,16:45,208 Canal St Nyc,B00256
8/4/2014,16:46,LGA,B01743
8/4/2014,16:50,JFK,B00256
8/4/2014,16:50,  Nyc,B00256
8/4/2014,16:50,JFK,B00256
8/4/2014,16:50,218 W 116 St Nyc,B00256
8/4/2014,16:50,150 Broadway Nyc,B00256
8/4/2014,16:51,JFK,B00256
8/4/2014,16:51,LGA,B00256
8/4/2014,16:52,JFK,B00256
8/4/2014,16:53,LGA,B00256
8/4/2014,16:54,EWR,B00256
8/4/2014,16:54,LGA,B00256
8/4/2014,16:54,JFK,B00256
8/4/2014,16:55,EWR,B00256
8/4/2014,16:57,LGA,B00256
8/4/2014,16:58,JFK,B00256
8/4/2014,16:59,JFK,B00256
8/4/2014,16:59,LGA,B00256
8/4/2014,17:00,127 W 28 St Nyc,B00256
8/4/2014,17:00,102 West 57th Street New York,B00256
8/4/2014,17:00,"95 glimcher realty way Newark (City), NJ",B00256
8/4/2014,17:00,1251 6 Ave Nyc,B00256
8/4/2014,17:00,450 11 Ave Nyc,B00256
8/4/2014,17:00,500 E 62 ST NYC,B00256
8/4/2014,17:00,655 W 34 st  NYC,B00256
8/4/2014,17:00,235 E 42 St NYC,B00256
8/4/2014,17:00,120 E 16 St Nyc,B00256
8/4/2014,17:00,1271 Avenue Of The Americ Nyc,B00256
8/4/2014,17:00,JFK,B00256
8/4/2014,17:00,"38 Angus Ln Warren, NJ",B00256
8/4/2014,17:00,808 BROADWAY NYC,B00256
8/4/2014,17:00,31  Mercer St Nyc,B00256
8/4/2014,17:00,515 W 42 St Nyc,B00256
8/4/2014,17:00,428 E 77 ST NYC,B00256
8/4/2014,17:00,LGA,B00256
8/4/2014,17:00,1033 AVENUE OF THE AMERIC NYC,B00256
8/4/2014,17:00,155 E 29 St Nyc,B00256
8/4/2014,17:00,"21 Adina Terrace Montville, NJ",B00256
8/4/2014,17:00,"184 liberty corner way Warren, NJ",B00256
8/4/2014,17:00,11 Charlton St NYC,B00256
8/4/2014,17:00,436 E 76 ST NYC,B00256
8/4/2014,17:00,350 5 Ave NYC,B00256
8/4/2014,17:00,31 W 71 ST NYC,B00256
8/4/2014,17:00,"181 73rd Street Bay Ridge, BK",B00256
8/4/2014,17:00,245 Park Ave Nyc,B00256
8/4/2014,17:00,"100 PARK AVE  Florham Park, NJ",B00256
8/4/2014,17:00,3  W 123 ST NYC,B00256
8/4/2014,17:00,345 W 86 St Nyc,B00256
8/4/2014,17:00,340 E 64 St Nyc,B00256
8/4/2014,17:00,80 University Pl Nyc,B00256
8/4/2014,17:00,211 W 61 ST NYC,B00256
8/4/2014,17:00,"334 ROUTE 9 WEST Palisades, NY",B00256
8/4/2014,17:00,440 W 41 St Nyc,B00256
8/4/2014,17:00,144 E 44 St Nyc,B00256
8/4/2014,17:00,67 E 2 St NYC,B00256
8/4/2014,17:00,"2106 35 St Astoria, QU",B00256
8/4/2014,17:00,1567 BROADWAY NYC,B00256
8/4/2014,17:00,175 Varick St NYC,B00256
8/4/2014,17:00,320 E 54 St NYC,B00256
8/4/2014,17:00,851 6 AVE NYC,B00256
8/4/2014,17:00,475 PARK AVE NYC,B00256
8/4/2014,17:00,"31 RIVER RD Cos Cob, CT",B00256
8/4/2014,17:00,"375 Pearl St Brooklyn Heights, BK",B00256
8/4/2014,17:00,1 Lefurgy Terrace Hastings-on-Hudson,B00256
8/4/2014,17:00,"12 FOX TERRACE Yonkers ,NY.",B00256
8/4/2014,17:00,206 E 17 St Nyc,B00256
8/4/2014,17:00,3959 Broadway Nyc,B00256
8/4/2014,17:00,1355 1 Ave Nyc,B00256
8/4/2014,17:01,JFK,B00256
8/4/2014,17:02,JFK,B00256
8/4/2014,17:02,JFK,B00256
8/4/2014,17:02,JFK,B00256
8/4/2014,17:02,JFK,B00256
8/4/2014,17:03,JFK,B00256
8/4/2014,17:04,JFK,B00256
8/4/2014,17:04,EWR,B00256
8/4/2014,17:05,535 E 70 St Nyc,B00256
8/4/2014,17:05,115 E 57 St Nyc,B00256
8/4/2014,17:08,EWR,B01868
8/4/2014,17:09,EWR,B00256
8/4/2014,17:10,52 Broadway Nyc,B00256
8/4/2014,17:10,880 3 Ave Nyc,B00256
8/4/2014,17:10,768 5 AVE NYC,B00256
8/4/2014,17:12,JFK,B00256
8/4/2014,17:12,LGA,B00256
8/4/2014,17:12,LGA,B00256
8/4/2014,17:13,LGA,B00256
8/4/2014,17:14,JFK,B00256
8/4/2014,17:14,JFK,B00256
8/4/2014,17:15,20 W 33 ST (OFFICE ADDR NYC,B00256
8/4/2014,17:15,LGA,B00256
8/4/2014,17:15,620 8 AVE NYC,B00256
8/4/2014,17:15,300 Mercer St Nyc,B00256
8/4/2014,17:15,235 E 43 St Nyc,B00256
8/4/2014,17:15,399 Park Ave NYC,B00256
8/4/2014,17:15,"7 Circle Rd Tuckahoe ,NY.",B00256
8/4/2014,17:15,139 W 17 St NYC,B00256
8/4/2014,17:15,235 W 76 ST NYC,B01743
8/4/2014,17:15,159 E 30 St NYC,B00256
8/4/2014,17:15,20 Rockefeller Plz NYC,B00256
8/4/2014,17:15,18 W 70 St Nyc,B00256
8/4/2014,17:15,"500 Charles Ewing Boulev Ewing, NJ",B00256
8/4/2014,17:15,541 LEXINGTON AVE NYC,B00256
8/4/2014,17:15,35 W 127th St New York,B00256
8/4/2014,17:15,99 Margaret Corbin Dr Nyc,B00256
8/4/2014,17:15,240 E 47 St NYC,B00256
8/4/2014,17:15,1700 Broadway Nyc,B00256
8/4/2014,17:15,177 Fort Washington Ave NYC,B00256
8/4/2014,17:15,200 Vesey St NYC,B00256
8/4/2014,17:15,"56-45 Main St Flushing, QU",B00256
8/4/2014,17:15,1251  Avenue of the Americ NYC,B01868
8/4/2014,17:15,LGA,B00256
8/4/2014,17:17,EWR,B00256
8/4/2014,17:18,JFK,B00256
8/4/2014,17:19,JFK,B00256
8/4/2014,17:20,JFK,B00256
8/4/2014,17:20,510 Madison Ave NYC,B00256
8/4/2014,17:21,LGA,B00256
8/4/2014,17:22,LGA,B00256
8/4/2014,17:23,JFK,B00256
8/4/2014,17:24,LGA,B00256
8/4/2014,17:24,EWR,B00256
8/4/2014,17:25,JFK,B00256
8/4/2014,17:25,150 E 61 St Nyc,B00256
8/4/2014,17:26,LGA,B00256
8/4/2014,17:27,LGA,B00256
8/4/2014,17:30,485 5 Ave Nyc,B00256
8/4/2014,17:30,35 E 21 St NYC,B00256
8/4/2014,17:30,60  E 56 St NYC,B00256
8/4/2014,17:30,52 Chambers St Nyc,B00256
8/4/2014,17:30,70 E 77 ST NYC,B00256
8/4/2014,17:30,190 Eldridge St Nyc,B00256
8/4/2014,17:30,205 W 39 St Nyc,B00256
8/4/2014,17:30,211 E 70 ST NYC,B00256
8/4/2014,17:30,401 7 AVE NYC,B00256
8/4/2014,17:30,48  W 68 St NYC,B00256
8/4/2014,17:30,21–41 E 45th St New York,B01743
8/4/2014,17:30,"455 SOUTH BROADWAY Tarrytown ,NY.",B00256
8/4/2014,17:30,135 W 70 St NYC,B00256
8/4/2014,17:30,130 W 79 St Nyc,B00256
8/4/2014,17:30,270 W 43 ST NYC,B00256
8/4/2014,17:30,215 E 68 St Nyc,B00256
8/4/2014,17:30,905 West End Ave NYC,B00256
8/4/2014,17:30,88 10 Ave NYC,B00256
8/4/2014,17:30,49 W 11 St Nyc,B00256
8/4/2014,17:30,415 E 37 St NYC,B00256
8/4/2014,17:30,166 Perry St Nyc,B00256
8/4/2014,17:30,234 W 31 St Nyc,B00256
8/4/2014,17:30,"445 Lenox Rd East Flatbush, BK",B00256
8/4/2014,17:30,331 Convent Ave Nyc,B00256
8/4/2014,17:30,JFK,B00256
8/4/2014,17:30,1412  Broadway New York,B00256
8/4/2014,17:30,1150–1176 Broadway New York,B01868
8/4/2014,17:30,343 W Broadway Nyc,B00256
8/4/2014,17:30,130 E 77 St Nyc,B00256
8/4/2014,17:30,4 E 88 St Nyc,B00256
8/4/2014,17:30,340 Madison Ave Nyc,B00256
8/4/2014,17:30,400 W 37 St Nyc,B00256
8/4/2014,17:30,"2211 eaST 5th STREET Gravesend, BK",B00256
8/4/2014,17:31,LGA,B00256
8/4/2014,17:35,125 W 18 St Nyc,B00256
8/4/2014,17:35,9 W 31 St Nyc,B00256
8/4/2014,17:35,LGA,B00256
8/4/2014,17:37,LGA,B00256
8/4/2014,17:40,7 W 22 St Nyc,B00256
8/4/2014,17:40,JFK,B00256
8/4/2014,17:40,60 E 56 St Nyc,B00256
8/4/2014,17:40,2 Penn Plz NYC,B00256
8/4/2014,17:40,80 Elizabeth St NYC,B00256
8/4/2014,17:40,260 W 39 St Nyc,B00256
8/4/2014,17:41,JFK,B00256
8/4/2014,17:41,JFK,B00256
8/4/2014,17:41,JFK,B00256
8/4/2014,17:41,JFK,B00256
8/4/2014,17:42,JFK,B00256
8/4/2014,17:43,EWR,B00256
8/4/2014,17:44,EWR,B00256
8/4/2014,17:44,JFK,B00256
8/4/2014,17:45,"25 Wilson Street Massapequa Park, LI",B00256
8/4/2014,17:45,1000 10 Ave Nyc,B00256
8/4/2014,17:45,300 E 56 St Nyc,B00256
8/4/2014,17:45,67 E 11 St Nyc,B00256
8/4/2014,17:45,"331 Demott Avenue Teaneck, NJ",B00256
8/4/2014,17:45,666 West End Ave NYC,B00256
8/4/2014,17:45,555 W 59 St NYC,B00256
8/4/2014,17:45,405 Lexington Ave NYC,B00256
8/4/2014,17:45,88 Greenwich Street New York,B00256
8/4/2014,17:45,39 Broadway NYC,B00256
8/4/2014,17:45,620 E 20 ST NYC,B00256
8/4/2014,17:45,101 W 24 St Nyc,B00256
8/4/2014,17:45,LGA,B00256
8/4/2014,17:46,EWR,B00256
8/4/2014,17:49,JFK,B00256
8/4/2014,17:50,225 W 106 ST Nyc,B00256
8/4/2014,17:50,LGA,B00256
8/4/2014,17:53,EWR,B00256
8/4/2014,17:55,81 GRAND ST NYC,B00256
8/4/2014,17:55,632 E 11 St Nyc,B00256
8/4/2014,17:55,  Nyc,B00256
8/4/2014,17:57,JFK,B00256
8/4/2014,17:58,JFK,B00256
8/4/2014,17:59,JFK,B00256
8/4/2014,18:00,  NYC,B00256
8/4/2014,18:00,5 E 63 St NYC,B00256
8/4/2014,18:00,135  W 45 St NYC,B00256
8/4/2014,18:00,156 E 112 St NYC,B00256
8/4/2014,18:00,6 E 45 St Nyc,B00256
8/4/2014,18:00,55 W 14 St NYC,B00256
8/4/2014,18:00,  Nyc,B00256
8/4/2014,18:00,  NYC,B00256
8/4/2014,18:00,410 RIVERSIDE DR NYC,B00256
8/4/2014,18:00,"61 Tonnele ave Jersey City, NJ",B00256
8/4/2014,18:00,41 E 11 St Nyc,B00256
8/4/2014,18:00,335 E 13 ST NYC,B00256
8/4/2014,18:00,295 Greenwich Street New York,B00256
8/4/2014,18:00,7 W 22 St Nyc,B00256
8/4/2014,18:00,277 Park Ave Nyc,B00256
8/4/2014,18:00,43 W 32 ST NYC,B00256
8/4/2014,18:00,125 W 18 St Nyc,B00256
8/4/2014,18:00,LGA,B00256
8/4/2014,18:00,102 NORTH END AVE NYC,B00256
8/4/2014,18:00,330 Hudson St Nyc,B00256
8/4/2014,18:00,505 W 37 St Nyc,B00256
8/4/2014,18:00,  NYC,B00256
8/4/2014,18:00,"86 Hoyt Boerum Hill, BK",B00256
8/4/2014,18:00,75 EAST END AVE NYC,B00256
8/4/2014,18:00,235 W 76 ST NYC,B00256
8/4/2014,18:00,501 5 Ave Nyc,B00256
8/4/2014,18:00,805 3 Ave NYC,B00256
8/4/2014,18:00,55 E 59 St NYC,B00256
8/4/2014,18:00,212 Lafayette St NYC,B00256
8/4/2014,18:00,530 7 Ave NYC,B00256
8/4/2014,18:00,1001 Avenue Of The Americ NYC,B00256
8/4/2014,18:00,1540 Broadway Nyc,B00256
8/4/2014,18:00,494 9 Ave Nyc,B00256
8/4/2014,18:01,EWR,B00256
8/4/2014,18:02,JFK,B00256
8/4/2014,18:03,JFK,B00256
8/4/2014,18:03,EWR,B00256
8/4/2014,18:04,JFK,B00256
8/4/2014,18:05,162 W 56 St Nyc,B00256
8/4/2014,18:06,JFK,B00256
8/4/2014,18:09,JFK,B00256
8/4/2014,18:10,119  W 57 St Nyc,B00256
8/4/2014,18:10,JFK,B00256
8/4/2014,18:10,418 11th Ave New York,B00256
8/4/2014,18:10,LGA,B00256
8/4/2014,18:10,JFK,B00256
8/4/2014,18:10,501 7 Ave NYC,B00256
8/4/2014,18:12,LGA,B00256
8/4/2014,18:12,LGA,B00256
8/4/2014,18:12,LGA,B01868
8/4/2014,18:13,JFK,B00256
8/4/2014,18:15,  NYC,B00256
8/4/2014,18:15,  NYC,B00256
8/4/2014,18:15,317 W 14 ST NYC,B00256
8/4/2014,18:15,123 E 75 St Nyc,B00256
8/4/2014,18:15,530 7 AVE NYC,B00256
8/4/2014,18:15,57 E 57 ST NYC,B00256
8/4/2014,18:15,1485  5 Ave NYC,B01743
8/4/2014,18:15,JFK,B00256
8/4/2014,18:15,109 W 38 St Nyc,B00256
8/4/2014,18:15,265 East 66th Street New York,B00256
8/4/2014,18:15,"4014 1 Ave Greenwood Height, BK",B00256
8/4/2014,18:15,330 E 75 St Nyc,B00256
8/4/2014,18:15,1385 Broadway Nyc,B00256
8/4/2014,18:15,45 EAST END AVE Nyc,B00256
8/4/2014,18:15,"2 northside piers Williamsburg, BK",B00256
8/4/2014,18:15,2957 Broadway Nyc,B00256
8/4/2014,18:16,JFK,B00256
8/4/2014,18:18,JFK,B00256
8/4/2014,18:21,JFK,B00256
8/4/2014,18:21,JFK,B00256
8/4/2014,18:21,JFK,B00256
8/4/2014,18:22,JFK,B00256
8/4/2014,18:25,1407 BROADWAY NYC,B00256
8/4/2014,18:26,JFK,B00256
8/4/2014,18:27,EWR,B00256
8/4/2014,18:30,JFK,B00256
8/4/2014,18:30,LGA,B02026
8/4/2014,18:30,"99 maple ave Bayshore, LI",B00256
8/4/2014,18:30,"2075 Vyse Ave West Farms, BX",B00256
8/4/2014,18:30,"1 Greene St Jersey City, NJ",B00256
8/4/2014,18:30,525 E 72 St NYC,B00256
8/4/2014,18:30,27 W 44 St Nyc,B00256
8/4/2014,18:30,449 W 44 ST NYC,B00256
8/4/2014,18:30,1585 Broadway Nyc,B00256
8/4/2014,18:30,111 E 85 ST NYC,B00256
8/4/2014,18:30,"104 MAPLE AVE Bayshore, LI",B00256
8/4/2014,18:30,1335 6 AVE NYC,B00256
8/4/2014,18:30,161 W 75 St Nyc,B00256
8/4/2014,18:30,575 5 Ave NYC,B00256
8/4/2014,18:30,"189 LONG HILL DR Yorktown Heights ,NY",B00256
8/4/2014,18:30,"5 renasaince square White Plains ,NY.",B00256
8/4/2014,18:30,72 Spring St Nyc,B00256
8/4/2014,18:30,300 E 56 ST NYC,B00256
8/4/2014,18:30,25 SUTTON PL S NYC,B00256
8/4/2014,18:30,692 10 Ave Nyc,B00256
8/4/2014,18:30,250 Hudson St New York,B00256
8/4/2014,18:30,535 E 70 St Nyc,B00256
8/4/2014,18:31,JFK,B00256
8/4/2014,18:34,JFK,B00256
8/4/2014,18:35,LGA,B00256
8/4/2014,18:35,LGA,B00256
8/4/2014,18:35,1180 6 Ave Nyc,B00256
8/4/2014,18:35,1535 Broadway Nyc,B00256
8/4/2014,18:35,  NYC,B00256
8/4/2014,18:35,LGA,B00256
8/4/2014,18:35,EWR,B00256
8/4/2014,18:40,733 3 Ave NYC,B00256
8/4/2014,18:44,JFK,B00256
8/4/2014,18:45,116 E 16 St Nyc,B00256
8/4/2014,18:45,200 E 61 ST NYC,B00256
8/4/2014,18:45,300 RIVERSIDE DR NYC,B00256
8/4/2014,18:45,345 E 86 St NYC,B00256
8/4/2014,18:47,EWR,B00256
8/4/2014,18:47,JFK,B00256
8/4/2014,18:50,240 W 37 St Nyc,B00256
8/4/2014,18:52,EWR,B00256
8/4/2014,18:52,JFK,B00256
8/4/2014,18:55,120 Wall Street New York,B00256
8/4/2014,18:57,JFK,B00256
8/4/2014,18:57,JFK,B00256
8/4/2014,18:57,JFK,B00256
8/4/2014,19:00,370 Canal St NYC,B00256
8/4/2014,19:00,"930 silvan ave 1st stree Englewood Cliffs, NJ",B00256
8/4/2014,19:00,524 E 72 St NYC,B00256
8/4/2014,19:00,5141 Broadway Nyc,B00256
8/4/2014,19:00,1 Garden State Plaza Paramus,B00256
8/4/2014,19:00,1202 Lexington Ave NYC,B00256
8/4/2014,19:00,389 E 89 St NYC,B00256
8/4/2014,19:00,JFK,B00256
8/4/2014,19:00,"10 RIVER RD Roosevelt Island, QU",B00256
8/4/2014,19:00,320 W 38 St Nyc,B00256
8/4/2014,19:00,325 North End Ave NYC,B00256
8/4/2014,19:00,300 Rector Place New York,B00256
8/4/2014,19:00,1411 BROADWAY NYC,B00256
8/4/2014,19:00,610 5th Ave New York,B00256
8/4/2014,19:00,242 E 79 St Nyc,B00256
8/4/2014,19:01,JFK,B00256
8/4/2014,19:05,200 E 61 St Nyc,B00256
8/4/2014,19:05,45 Broadway Nyc,B00256
8/4/2014,19:07,LGA,B00256
8/4/2014,19:07,JFK,B00256
8/4/2014,19:08,JFK,B01868
8/4/2014,19:10,9 E 40 St Nyc,B00256
8/4/2014,19:10,401 7 AVE Nyc,B00256
8/4/2014,19:11,JFK,B00256
8/4/2014,19:12,JFK,B00256
8/4/2014,19:13,362 8th Ave New York,B00256
8/4/2014,19:14,LGA,B00256
8/4/2014,19:15,155 W 66 St Nyc,B00256
8/4/2014,19:15,116 W 29 ST NYC,B00256
8/4/2014,19:15,399 E 72 ST NYC,B00256
8/4/2014,19:15,10 W 47 St NYC,B00256
8/4/2014,19:15,599 11 Ave Nyc,B00256
8/4/2014,19:15,15 E 26 St Nyc,B00256
8/4/2014,19:15,237 W 4 ST Nyc,B00256
8/4/2014,19:15,768 5 AVE NYC,B00256
8/4/2014,19:15,15471 Brookville Blvd JAMAICA,B00256
8/4/2014,19:15,525 7 Ave Nyc,B00256
8/4/2014,19:15,525 E 71 St Nyc,B00256
8/4/2014,19:16,LGA,B00256
8/4/2014,19:16,LGA,B00256
8/4/2014,19:17,JFK,B00256
8/4/2014,19:17,EWR,B00256
8/4/2014,19:17,416 8th Avenue New York,B00256
8/4/2014,19:18,JFK,B00256
8/4/2014,19:18,LGA,B00256
8/4/2014,19:18,JFK,B00256
8/4/2014,19:20,371 7 AVE Nyc,B00256
8/4/2014,19:20,100 W 33 St Nyc,B00256
8/4/2014,19:20,133 Norfolk St Nyc,B00256
8/4/2014,19:20,401 7 AVE NYC,B00256
8/4/2014,19:20,401 7 AVE NYC,B00256
8/4/2014,19:21,LGA,B00256
8/4/2014,19:23,JFK,B00256
8/4/2014,19:23,JFK,B00256
8/4/2014,19:24,JFK,B01743
8/4/2014,19:25,JFK,B00256
8/4/2014,19:25,40 CENTRAL PARK S NYC,B00256
8/4/2014,19:25,401 7 AVE NYC,B00256
8/4/2014,19:25,220 W 31 St Nyc,B00256
8/4/2014,19:27,JFK,B00256
8/4/2014,19:28,JFK,B00256
8/4/2014,19:28,LGA,B00256
8/4/2014,19:30,122 E 28 ST NYC,B00256
8/4/2014,19:30,EWR,B00256
8/4/2014,19:30,500 7 Ave Nyc,B00256
8/4/2014,19:30,210 W 101 St Nyc,B00256
8/4/2014,19:30,114 E 72 St NYC,B00256
8/4/2014,19:30,"122 Remsen St Brooklyn Heights, BK",B00256
8/4/2014,19:30,20 Pine St NYC,B00256
8/4/2014,19:30,300 E 40 St Nyc,B00256
8/4/2014,19:30,251 W 19th St New York,B00256
8/4/2014,19:30,333 GREENWICH ST NYC,B00256
8/4/2014,19:30,300 Madison Ave NYC,B00256
8/4/2014,19:30,9 E 45 St Nyc,B00256
8/4/2014,19:30,1293 Broadway Nyc,B00256
8/4/2014,19:31,LGA,B00256
8/4/2014,19:31,JFK,B00256
8/4/2014,19:32,EWR,B00256
8/4/2014,19:32,LGA,B00256
8/4/2014,19:34,JFK,B00256
8/4/2014,19:34,LGA,B00256
8/4/2014,19:35,EWR,B00256
8/4/2014,19:35,JFK,B00256
8/4/2014,19:36,401–433 W 13th St New York,B00256
